date,url,username,content,cleaned,cleaned_en,polarity,label
2022-10-03,https://twitter.com/Cimol_Moza/status/1576836036319055872,Cimol_Moza,"@KAPITANBESAR @MardaniAliSera @bueuxM57 @NasDem @aniesbaswedan Mandul semua Nasdem dan PKS karna Kagak punya Kader Bagus untuk jadi Capres ujung ujungnya Ngikut aja kek Kebo !""

PKS harus punya Briganing yg kuat, gue gabung Tapi Cawapres dari PKS klo gak mau udh bubar, yakin dech Nasdem gak akan bisa Capreskan Anies karna gak tembus PT20%,",mandul nasdem partai adil sejahtera kader bagus ujung ujung kebo partai adil sejahtera briganing kuat gabung partai adil sejahtera engak bubar yakin nasdem engak bisa capreskan engak tembus,barren nasdem fair prosperous party good cadres end kebo fair prosperous party strong briganing join fair prosperous party not disbanded sure nasdem can't run for president not translucent,0.6222222222222221,Positif
2022-10-03,https://twitter.com/rahayu_sugiatno/status/1576835663328325632,rahayu_sugiatno,"@MardaniAliSera @NasDem @aniesbaswedan Alhamdulillah ..biar tambah kuat....PKS juga usung Anies Baswedan jadi capres ... Semoga PKS dan partai pendukung Anies Baswedan .. amanah, Istiqomah.  . sejahtera dan berkeadilan",alhamdulilah kuat partai adil sejahtera usung moga partai adil sejahtera partai dukung amanah istikamah sejahtera adil,"Thank God, the Fair Prosperous Party is strong, we hope that the Fair Prosperous Party will support the just and prosperous mandate of Istikamah",0.611111111111111,Positif
2022-10-03,https://twitter.com/cepatkali/status/1576835440292036608,cepatkali,@msaid_didu @aniesbaswedan Emang cukup suara nya @NasDem  sm @PKSejahtera  buat usung calon presiden..,suara usung,stretched sound,0.17500000000000002,Positif
2022-10-03,https://twitter.com/riyadussaidlbs/status/1576834772030001153,riyadussaidlbs,"Ini yang disebut setelah kusukaran akan menyusul kemudahan. @aniesbaswedan Coblos #Pilpres2024
https://t.co/BAsaqsHZ3f",sukar susul mudah coblos,difficult one after another easy to punch,-0.033333333333333326,Negatif
2022-10-03,https://twitter.com/Singojoyo19/status/1576834077927571457,Singojoyo19,"@MardaniAliSera @NasDem @aniesbaswedan Sepakat Anies adalah Capres hebat pilihan Rakyat bodoh. Betapa saya terobsesi untuk mempelajari pola cara politik identitas""Fasisme yang ngakunya Teokrasi, yang ternyata ikhwanul Khilafah"" dan ternyata segenap para pecundang politisi busuk mulai beraksi . https://t.co/Dakyr9jVqc",sepakat hebat pilih rakyat bodoh betapa obsesi ajar pola politik identitas fasisme ngakunya teokrasi ikhwanul khilafah segenap cundang politis busuk aksi,"agree that it's great to vote for stupid people, how obsessive is the pattern of identity politics, fascism, claiming theocracy, the ikhwanul khilafah, all the political losers are rotten actions",-0.049999999999999975,Negatif
2022-10-03,https://twitter.com/ranggape_/status/1576833875300405250,ranggape_,"Hati masih sakit dan belum puas dengan kelakuan pejabat yang semuanya cuci tangan soal #TRAGEDIKANJURUHAN 

Sementara masih nggak ada komentar soal @aniesbaswedan yang sudah dideklarasikan menjadi Capres @NasDem 

Nanti gw akan komen pada saat hati sudah agak tenang.",hati sakit belum puas laku jabat cuci engak komentar deklarasi komen hati tenang,"my heart hurts, I'm not satisfied, I'm not satisfied with the washing handshake, I don't comment, the declaration of comments, my heart is calm",-0.06666666666666665,Negatif
2022-10-03,https://twitter.com/malhamahkubro/status/1576833802374041601,malhamahkubro,@bukan_koki_ @republikaonline @aniesbaswedan Sekarang sih siapa aja deh yg jadi presiden terserah yang penting JANGAN dari PDIP atau Prabowo,serah penting jangan partai demokrasi indonesia juang,"handing over is important, don't fight for the Indonesian Democratic Party",0.4,Positif
2022-10-03,https://twitter.com/edisukandar85/status/1576832385039372288,edisukandar85,"@kumparan @NasDem @aniesbaswedan Memang bangsat kalian di kala ada bencana sepak bola yang menewaskan ratusan orang malah kalian mengumumkan bakal calon presiden

.
Gak ada empatinya sama sekali pemimpin otak UDANG , DIKIT BANGET  ISI KEPALA OTAKNYA DAN MUNGKJN ISINYA OTAK MEREKA TAI KALI YA",bangsat bencana sepak bola tewas ratus umum engak empati pimpin otak udang dikit otak mungkjn isi otak tahi,bastard disaster football dead hundred general no empathy pimpin shrimp brain little brain maybe brain shit shit,-0.14750000000000002,Negatif
2022-10-03,https://twitter.com/mentrimasadepan/status/1576832376214126592,mentrimasadepan,@_haye_ @aniesbaswedan Terus mau jokowi atay puan jadi presiden?? Gak usah tegang blurr. Santai ajaa,jokowi atay puan engak perlu tegang blur santai,jokowi or madam don't need to be tense blur relaxed,-0.3333333333333333,Negatif
2022-10-03,https://twitter.com/Ezel15549816/status/1576832102733316096,Ezel15549816,@Dennysiregar7 Kasihan luh Den..@aniesbaswedan jd presiden kerjaan luh ilang yaa..Buat ngadu domba rakyat..Cari nafkah yg halal2 aja Denny..Jgn cr makn dr jual kejulidan hati&amp;pikiran luh😤😤,kasihan pekerjan hilang adu domba rakyat nafkah halal deny jangan makn jual kejulidan hati pikir,"It's a pity that the job has been lost, pitting the people against each other for a halal living",-0.1125,Negatif
2022-10-03,https://twitter.com/AhdaGoda/status/1576831916355244035,AhdaGoda,"Enak banget nih pak @aniesbaswedan dah diusung Nasdem + dikasih hak sepenuhnya untuk pilih calon wakil presiden sendiri....
Hayukkkk
AHY, Ganjar, Ridwalkamil tunjukkan pesonamu di dpn pak Anies.

#saveaniesbaswedan
#Nasdembersamaaniesbaswedan",enak usung nasdem kasih sepenuh pilih hayuk ridwalkamil tunjuk pesona,it's good to stretch Nasdem's love completely. Choose Hayuk Ridwalkamil to show his charm,0.43333333333333335,Positif
2022-10-03,https://twitter.com/bukan_koki_/status/1576831785841094658,bukan_koki_,@republikaonline Sekarang sih siapa aja deh yg jadi presiden terserah yang penting JANGAN @aniesbaswedan,serah penting jangan,give up important don't,0.4,Positif
2022-10-03,https://twitter.com/BrendyNababan/status/1576831237817176065,BrendyNababan,@olvaholvah @NasDem @aniesbaswedan Bangga ya Nasdem deklarasi capres disaat ada duka bagi negri ini?,banga nasdem deklarasi sat duka negeri,banga nasdem declaration of mourning of the country,0.0,Netral
2022-10-03,https://twitter.com/Noni49521971/status/1576831017037361152,Noni49521971,"@yaniarsim @NasDem @aniesbaswedan Alhamdulillah,semoga Pak Anies berhasil jd presiden 2024 dn partai nasdem akan banyak yg memilih kader2nya jd anggota DPR dn DPRD kami dr masyarakat RIAU insya allah akan mendukung beliau dn partai yg mendukung pak Anies,Bravooo Pak Anies👍👍👍",alhamdulilah moga hasil partai nasdem pilih kader angota dewan wakil rakyat dewan wakil rakyat daerah masyarakat riau dukung partai dukung bravo,"Thank God, hopefully the results of the Nasdem party will elect cadres for members of the People's Representative Council, Regional People's Representative Council, Riau people, support the party, support Bravo",0.8,Positif
2022-10-03,https://twitter.com/udynn83/status/1576830942764670976,udynn83,"@Mdy_Asmara1701 alhamdulilah. akhirnya @aniesbaswedan bisa saya pilih sbg presiden selanjutnya. 
Anies for presiden 2024 
menuju Indonesia yang adil dan makmur",alhamdulilah bisa pilih adil makmur,alhamdulillah can choose just prosperous,0.0,Netral
2022-10-03,https://twitter.com/Velasco2112/status/1576830781863120897,Velasco2112,"@kumparan @NasDem @aniesbaswedan Bagus, biar rakyat yg menentukan dia pantas atau tidak jadi presiden.",bagus rakyat tentu,good people of course,0.7,Positif
2022-10-03,https://twitter.com/JarnasABWKalsel/status/1576830552346284033,JarnasABWKalsel,"Resmi! Partai Nasdem mengumumkan Bapak @aniesbaswedan sebagai calon Presiden untuk pemilu 2024.
#DeklarasiAniesPresiden https://t.co/9kIDgBZrIh",resmi partai nasdem umum pilih,official Nasdem party general vote,0.05000000000000002,Positif
2022-10-03,https://twitter.com/_haye_/status/1576830465327394817,_haye_,"Seluruh dunia pake bendera setengah tiang. 

Di Indonesia. @aniesbaswedan nyengir pongah pengen jadi Presiden. 

Berempati dengan keluarga yg berkabung saja gak mampu, dia mau cengengesan jadi Presiden lima tahun lagi. 

Ada orang di Malang mau pilih Presiden ini? https://t.co/2wqZNAPuD1",dunia bendera tiang sengir pongah empat keluarga kabung engak mampu malang pilih,"The world's flag, the pole of Sengir Arrogant, four mourning families who can't afford to choose",0.0,Netral
2022-10-03,https://twitter.com/ijonk272/status/1576829824890724352,ijonk272,"@naaoolll @aniesbaswedan Udah berasa kaya presiden lagi pidato.
Bukan presiden sekarang loh ya",asa pidato,hope speech,0.0,Netral
2022-10-03,https://twitter.com/ChebonxInsyaf/status/1576829184608854016,ChebonxInsyaf,"@Dennysiregar7 @NasDem jeli melihat kandidat @aniesbaswedan potensial untuk diusung jadi Capres 2024.
Pilihannya TEPAT.. 
Elu baperan amat Dek Denny.. 😅😅",jeli potensial usung pilihanya baperan deny,jelly potential stretcher choice baperan deny,0.0,Netral
2022-10-03,https://twitter.com/HeV_g2/status/1576828305512488961,HeV_g2,"@ekowboy2 Alhamdulillah, kita berjuang dan berdoa, semoga @aniesbaswedan bisa jadi Presiden RI ke 2024, aaamiiin 🙏",alhamdulilah juang doa moga bisa,alhamdulillah fight for prayer hopefully you can,0.0,Netral
2022-10-03,https://twitter.com/inikukuh/status/1576827945686949888,inikukuh,"@kumparan @NasDem @aniesbaswedan indonesia lagi berduka malah deklarasi capres , pengen gw tonjok dadanya ampe bunyi deg",duka deklarasi tonjok dada bunyi deg,grief declaration punch chest sound thump,-0.2,Negatif
2022-10-03,https://twitter.com/Jurigngariwig/status/1576827631390969856,Jurigngariwig,@Relaxaja75 @bumnbersatu @aniesbaswedan Maju jadi Presiden maupun jadi Gubernur itu syaratnya sama blog🤣🤣🤣,gubernur syarat blog,governor blog terms,0.0,Netral
2022-10-03,https://twitter.com/dwiputrafandhi/status/1576827555289522176,dwiputrafandhi,"Selain @bjorka yang berhasil membuat ketar-ketir, Surya Paloh juga berhasil membuat ketar-ketir para barisan patah hati melalui pengumuman @NasDem yang telah resmi mendeklarasikan pak @aniesbaswedan untuk maju sebagai capres RI 2024.",hasil ketar tir surya paloh hasil ketar tir baris patah hati umum resmi deklarasi,results of ketar tir solar paloh results of ketar tir broken heart line public official declaration,-0.2,Negatif
2022-10-03,https://twitter.com/dr_koko28/status/1576827159158542337,dr_koko28,"Selamat untuk pak @aniesbaswedan. Resmi capres @NasDem.

Kita tunggu capres &amp; cawapres 2024 lainnya. Caleg juga. Akan menarik menyimak orang2 cerdas adu gagasan untuk majukan 🇮🇩. Bu Puan, pak Prabowo, bu Susi, pak RK, pak Ganjar, mas AHY, bu Khofifah. Siapa lagi? Milenial ada? 🤔 https://t.co/vscweGthLy",selamat resmi tungu lai caleg tarik simak cerdas gagas maju puan sus khofifah milenial,"Congratulations, officially wait for the legislative candidates to withdraw, pay attention to the smart idea of ​​moving forward madam sus khofifah millennial",0.21428571428571427,Positif
2022-10-03,https://twitter.com/QaillaAsyiqah/status/1576826671365500938,QaillaAsyiqah,Partai @NasDem mengusung pak @aniesbaswedan sebagai Capres di Pemilu 2024.. ✊🏻🇮🇩 (3/Okt/2022) https://t.co/7xkh8mzKaN,partai usung pilih okt,stretcher party select oct,0.0,Netral
2022-10-03,https://twitter.com/Rahmat66802978/status/1576826046917201920,Rahmat66802978,Sukses terus Pak @aniesbaswedan  Semoga 2014 terpilih menjadi Presiden RI. https://t.co/gVsnVk7wPJ,sukses moga pilih,good luck choosing,0.7,Positif
2022-10-03,https://twitter.com/agusdoankz/status/1576826024356028416,agusdoankz,"@biji_plankton @kumparan @NasDem @aniesbaswedan Kalo yg lu sebutin ngejamin pasti jadi Presiden, Hari Tanu udah duluan nyalon..😂",sebutin ngejamin pasti tanu duluan nyalon,Mention guarantee that Tanu will run first,0.25,Positif
2022-10-03,https://twitter.com/SaifulH28059588/status/1576823272515063809,SaifulH28059588,@MardaniAliSera @NasDem @aniesbaswedan Siap bersama PKS untuk Anies presiden 2024..!,siap partai adil sejahtera,ready fair party prosperous,0.44999999999999996,Positif
2022-10-03,https://twitter.com/De_Liput/status/1576823192647131139,De_Liput,"Partai @nasdem resmi mengusung Gubernur DKI Jakarta @aniesbaswedan dalam Pemilihan Presiden Presiden (Pilpres) 2024. Simak profilnya ya 
https://t.co/yZy1SS0pgg",partai resmi usung gubernur daerah khusus ibukota jakarta pilih simak profil,"the official party that carries the governor of the special area of ​​the capital city of Jakarta, choose see profile",0.35714285714285715,Positif
2022-10-03,https://twitter.com/damaiharilubis6/status/1576822788664401920,damaiharilubis6,"JIKA PARA CAPRES ITU ORANG2 TERBAIK, MAKA @aniesbaswedan lah CAPRES TERBAIK DARI YANG TERBAIK

JIKA PARA CAPRES ITU ORANG2 TERBURUK, MAKA @aniesbaswedan lah CAPRES TERBAIK DARI YANG TERBURUK

NKRI BUTUH MANUSIA

NKRI TAK BUTUH LAGI BONEKA

Bismillaah ...",baik baik baik buruk baik buruk boneka bismilah,good good good bad good bad bismillah doll,0.2333333333333333,Positif
2022-10-03,https://twitter.com/Bagindo_Radjo/status/1576822229387837440,Bagindo_Radjo,"Alhamdulillah @aniesbaswedan sudah dideklarasikan sebagai capres oleh partai @NasDem
InshaaAllah 2024 kita akan mempunyai presiden baru yang akan membawa Indonesia menjadi negara maju 🤲🏻🤲🏻👏🏻👏🏻
https://t.co/aHhtMQTXpv",alhamdulilah deklarasi partai inshalah baru bawa negara,alhamdulillah the declaration of the new inshalah party brings the country,0.13636363636363635,Positif
2022-10-03,https://twitter.com/andreasharsono/status/1576822091030020097,andreasharsono,"Partai Nasdem resmi deklarasi Gubernur Jakarta @AniesBaswedan sebagai calon presiden pada pemilihan presiden 2024. ""Pilihan capres Nasdem adalah yang terbaik daripada yang terbaik,"" ujar ketua Surya Paloh https://t.co/P5V2wRaArT",partai nasdem resmi deklarasi gubernur jakarta pilih pilih nasdem baik baik ketua surya paloh,"The Nasdem Party officially declared the Governor of Jakarta to vote for Nasdem, both chairman Surya Paloh",0.0,Netral
2022-10-03,https://twitter.com/KEMAL27287059/status/1576822004422152193,KEMAL27287059,@msaid_didu @aniesbaswedan Insyaallah pk.Anis presiden,insya pk,insya pk,0.0,Netral
2022-10-03,https://twitter.com/JempolJohan/status/1576820980236054528,JempolJohan,"@MardaniAliSera @NasDem @aniesbaswedan Pak Mardani sebaiknya PKS sebelum mendukung Pak Anies lakukan terlebih dahulu pembersihan didalam agar tidak ada penyusup2 ditubuh partai lalu rapatkan barisan, kemudian deklarasikan capres sehingga menjadi satu suara.",mardani partai adil sejahtera dukung laku bersih dalam susup tubuh partai rapat baris deklarasi sehinga satu suara,Mardani Prosperous Justice Party supports clean behavior in infiltrating the party's body at the declaration line meeting so that one vote,0.3666666666666667,Positif
2022-10-03,https://twitter.com/frizedianto/status/1576820245276561408,frizedianto,"Ada 3 alasan setidaknya kenapa @NasDem seakan terburu-buru deklarasikan @aniesbaswedan sbg capres.

1. Nasdem gak mau kalah cepat
2. Nasdem ingin lindungi, Anis ingin berlindung dari rumor @KPK_RI akan buat tersangka Anis.
3. Senin termasuk hari baik.

Tapi.. gimana Kanjuruhan???",alas akan buru deklarasi nasdem engak kalah cepat nasdem ingin lindung ingin lindung rumor sangka senin baik kanjuruhan,"Alas, I'm going to rush the declaration. Nasdem won't lose quickly. Nasdem wants to protect, wants to protect, rumors think Monday is good, right?",0.2198412698412698,Positif
2022-10-03,https://twitter.com/ABudima68828545/status/1576819982058430464,ABudima68828545,@SutanMangaraHrp Ayolah @PKSejahtera Segera deklarasikan juga Bpk @aniesbaswedan Capres 2024. Pasti meningkatkan suara PKS,ayo deklarasi pasti tingkat suara partai adil sejahtera,let's make a definite declaration of the sound level of the Just Prosperous Party,0.2,Positif
2022-10-03,https://twitter.com/indwijaya1/status/1576819715678142464,indwijaya1,"Bersukur kepada Allah dan terimakasih yg tidak terhingga kepada Partai Nazdem yg telah gagah berani mendeklarasikan Anies Baswedan sebagai Capres 2024, Harapan Indonesia 🇮🇩 baru 
@aniesbaswedan 
@sobat_anies 
@JarnasABW 
@sobatnya_anies 
#AniesPresiden2024 https://t.co/LUQRQDxwR2",bersukur terimakasih terhinga partai nazdem gagah berani deklarasi harap baru,"thank you, thank you, the brave Nazdem party, for the declaration of hope for a new one",0.4681818181818182,Positif
2022-10-03,https://twitter.com/pujasharmaon/status/1576818342635376640,pujasharmaon,@FerdinandHutah5 @aniesbaswedan Alhadulilah anis resmi capres semoga doa2 rayat indonesia di terima oleh alla swt..amin,alhadulilah resmi moga rayat terima,"Thank God it's official, hopefully the Rayat will accept it",0.0,Netral
2022-10-03,https://twitter.com/zakyarin97/status/1576818229393383425,zakyarin97,"@asepdckypratama @MardaniAliSera @NasDem @aniesbaswedan Saya bukan pendukung PKS, tapi kalau boleh jujur kasihan juga kalau 2024 nanti tak ada capres atau cawapres dari kader @PKSejahtera.",dukung partai adil sejahtera boleh jujur kasihan kader,support fair and prosperous party can be honest sorry for cadres,0.2666666666666666,Positif
2022-10-03,https://twitter.com/junzzdy/status/1576818096857579520,junzzdy,"Selamat kepada Pak Anies @aniesbaswedan  atas pencalonan sbg Capres dari Partai Nasdem, gercep pak Surya Paloh, keren!

Mudah2an segera diikuti Partai Demokrat &amp; PKS jadi pasangan maut ANIES-AHY https://t.co/8w9jxRRihz",selamat calon partai nasdem gercep surya paloh keren mudah mudah kuti partai demokrat partai adil sejahtera pasang maut,"congratulations, the candidate for the Nasdem party, Gercep Surya Paloh, is cool, easy, easy to join the democratic party, the just party, the prosperous tide of death",0.4055555555555556,Positif
